Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Beutenbergia cavernae ( 84757 ),Beutenbergia ( 84756 ),0,0,0,-0.41,-0.41,0.05,0.05,0.00,0.00,0.00,0.00
Bacteria,Streptococcus parasanguinis ( 1318 ),Streptococcus ( 1301 ),0,0,-1,-0.21,-0.18,0.25,3.29,0.00,-0.23,0.00,1.32
Bacteria,Serratia liquefaciens ( 614 ),Serratia ( 613 ),0,0,0,-0.34,-0.37,0.05,0.85,-0.32,-0.31,0.03,0.68
Bacteria,Pseudomonas parafulva ( 157782 ),Pseudomonas ( 286 ),0,0,651,-0.24,0.55,0.03,657.19,-0.24,0.45,0.05,229.28
Bacteria,Capnocytophaga canimorsus ( 28188 ),Capnocytophaga ( 1016 ),0,0,0,-0.20,-0.20,0.22,1.04,-0.23,-0.12,0.03,0.93
Bacteria,Desulfovibrio africanus ( 873 ),Desulfovibrio ( 872 ),0,0,2,-0.19,0.93,0.05,3.29,0.00,-0.24,0.00,0.52
Bacteria,Azotobacter vinelandii ( 354 ),Azotobacter ( 352 ),0,0,0,-0.36,-0.34,0.08,0.16,0.00,0.00,0.00,0.00
Bacteria,Serratia plymuthica ( 82996 ),Serratia ( 613 ),0,0,0,-0.16,-0.37,0.14,0.85,-0.30,-0.31,0.03,0.68
Bacteria,Desulfovibrio magneticus ( 184917 ),Desulfovibrio ( 872 ),0,0,2,-0.11,0.93,0.11,3.29,0.00,-0.24,0.00,0.52
Bacteria,Pectobacterium atrosepticum ( 29471 ),Pectobacterium ( 122277 ),0,0,0,0.35,-0.14,0.19,0.36,0.30,-0.30,0.03,0.05
Bacteria,Streptococcus mitis ( 28037 ),Streptococcus ( 1301 ),0,0,-1,-0.16,-0.18,0.38,3.29,-0.19,-0.23,0.03,1.32
Bacteria,uncultured Spirosoma sp. ( 278208 ),Spirosoma ( 107 ),0,0,0,2.75,-0.16,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas plecoglossicida ( 70775 ),Pseudomonas ( 286 ),0,0,651,-0.12,0.55,0.14,657.19,-0.30,0.45,0.03,229.28
Bacteria,Desulfovibrio gigas ( 879 ),Desulfovibrio ( 872 ),0,0,2,-0.13,0.93,0.08,3.29,0.49,-0.24,0.03,0.52
Bacteria,Yersinia ruckeri ( 29486 ),Yersinia ( 629 ),0,0,0,0.36,-0.02,0.68,1.64,1.18,-0.09,0.08,1.04
Bacteria,Streptococcus infantis ( 68892 ),Streptococcus ( 1301 ),0,0,-1,0.72,-0.18,0.05,3.29,-0.06,-0.23,0.52,1.32
Bacteria,Geobacter sp. M18 ( 443143 ),Geobacter ( 28231 ),0,0,0,-0.34,-0.25,0.03,0.27,0.24,-0.27,0.19,0.19
Bacteria,Pantoea ananatis ( 553 ),Pantoea ( 53335 ),0,0,0,-0.37,-0.38,0.03,0.71,-0.28,-0.36,0.11,0.52
Bacteria,Sulfuritalea hydrogenivorans ( 748811 ),Sulfuritalea ( 1054211 ),0,0,0,-0.29,-0.29,0.19,0.19,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas simiae ( 321846 ),Pseudomonas ( 286 ),0,0,651,-0.37,0.55,0.08,657.19,0.00,0.45,0.00,229.28
Archaea,Methanosarcina horonobensis ( 418008 ),Methanosarcina ( 2207 ),0,0,0,9.75,-0.06,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Streptococcus oralis ( 1303 ),Streptococcus ( 1301 ),0,0,-1,-0.20,-0.18,0.49,3.29,0.00,-0.23,0.00,1.32
Bacteria,Bacteroides xylanisolvens ( 371601 ),Bacteroides ( 816 ),0,0,-1,-0.03,-0.05,0.16,5.92,3.12,-0.22,0.03,3.07
Bacteria,Serratia proteamaculans ( 28151 ),Serratia ( 613 ),0,0,0,-0.33,-0.37,0.05,0.85,-0.26,-0.31,0.16,0.68
Bacteria,Porphyromonas gingivalis ( 837 ),Porphyromonas ( 836 ),0,0,0,-0.06,-0.09,2.27,2.88,0.36,-0.03,0.68,3.01
Bacteria,Vibrio fluvialis ( 676 ),Vibrio ( 662 ),0,0,0,3.65,-0.21,0.03,0.16,0.00,-0.43,0.00,0.16
Bacteria,Pantoea sp. PSNIH2 ( 1484157 ),Pantoea ( 53335 ),0,0,0,-0.10,-0.38,0.58,0.71,0.00,-0.36,0.00,0.52
Bacteria,Pseudomonas syringae ( 317 ),Pseudomonas ( 286 ),0,0,651,-0.23,0.55,0.03,657.19,-0.33,0.45,0.14,229.28
Bacteria,Pantoea agglomerans ( 549 ),Pantoea ( 53335 ),0,0,0,-0.16,-0.38,0.03,0.71,0.35,-0.36,0.19,0.52
Bacteria,Aeromonas hydrophila ( 644 ),Aeromonas ( 642 ),0,0,0,-0.46,-0.34,0.11,0.11,-0.25,-0.32,0.11,0.25
Bacteria,Haemophilus influenzae ( 727 ),Haemophilus ( 724 ),0,0,0,-0.10,-0.15,0.93,1.01,-0.14,-0.21,0.41,0.47
Bacteria,Yersinia pestis ( 632 ),Yersinia ( 629 ),0,0,0,0.41,-0.02,0.52,1.64,1.19,-0.09,0.22,1.04
Bacteria,Pseudomonas protegens ( 380021 ),Pseudomonas ( 286 ),0,0,651,-0.32,0.55,0.16,657.19,0.00,0.45,0.00,229.28
Bacteria,Shigella flexneri ( 623 ),Shigella ( 620 ),0,0,0,-0.19,-0.14,0.93,1.04,-0.15,-0.13,0.27,0.36
Bacteria,Streptococcus pneumoniae ( 1313 ),Streptococcus ( 1301 ),0,0,-1,-0.18,-0.18,0.66,3.29,-0.18,-0.23,0.22,1.32
Bacteria,Capnocytophaga ochracea ( 1018 ),Capnocytophaga ( 1016 ),0,0,0,-0.18,-0.20,0.82,1.04,0.02,-0.12,0.11,0.93
Bacteria,Escherichia fergusonii ( 564 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.52,0.85,1.35,-0.15,0.14,6.06
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,-1,-0.10,-0.05,0.58,5.92,0.75,-0.22,0.19,3.07
Bacteria,Cronobacter sakazakii ( 28141 ),Cronobacter ( 413496 ),0,0,0,-0.28,-0.28,0.49,0.52,-0.14,-0.09,0.49,0.71
Bacteria,Serratia marcescens ( 615 ),Serratia ( 613 ),0,0,0,-0.27,-0.37,0.49,0.85,-0.21,-0.31,0.03,0.68
Bacteria,Pseudomonas entomophila ( 312306 ),Pseudomonas ( 286 ),0,0,651,-0.37,0.55,0.08,657.19,-0.31,0.45,0.25,229.28
Bacteria,Acholeplasma hippikon ( 264636 ),Acholeplasma ( 2147 ),0,0,0,9.35,-0.21,0.03,0.03,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas fluorescens ( 294 ),Pseudomonas ( 286 ),0,0,651,-0.25,0.55,0.22,657.19,-0.41,0.45,0.14,229.28
Bacteria,Enterobacter ludwigii ( 299767 ),Enterobacter ( 547 ),0,0,9494,-0.15,6.96,0.05,667.14,0.00,7.27,0.00,181.99
Bacteria,Pseudomonas resinovorans ( 53412 ),Pseudomonas ( 286 ),0,0,651,-0.30,0.55,0.27,657.19,-0.18,0.45,0.16,229.28
Bacteria,Pseudomonas chlororaphis ( 587753 ),Pseudomonas ( 286 ),0,0,651,-0.32,0.55,0.38,657.19,0.00,0.45,0.00,229.28
Bacteria,Enterococcus sp. 7L76 ( 657310 ),Enterococcus ( 1350 ),0,0,-1,0.46,-0.14,1.04,4.90,0.00,-0.08,0.00,1.81
Bacteria,Pseudomonas knackmussii ( 65741 ),Pseudomonas ( 286 ),0,0,651,-0.27,0.55,0.44,657.19,-0.28,0.45,0.03,229.28
Bacteria,Vibrio sp. RV-16 ( 400970 ),Vibrio ( 662 ),0,0,0,3.38,-0.21,0.03,0.16,5.49,-0.43,0.03,0.16
Bacteria,Bacteroides fragilis ( 817 ),Bacteroides ( 816 ),0,1,-1,0.52,-0.05,2.66,5.92,0.14,-0.22,0.47,3.07
Bacteria,Pseudomonas denitrificans ( 43306 ),Pseudomonas ( 286 ),0,0,651,-0.24,0.55,0.60,657.19,-0.11,0.45,0.16,229.28
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,16,-0.11,0.28,2.77,43.76,-0.08,0.09,1.04,37.43
Bacteria,Pseudomonas stutzeri ( 316 ),Pseudomonas ( 286 ),0,0,651,-0.44,0.55,0.30,657.19,-0.36,0.45,0.19,229.28
Bacteria,Enterobacter sp. R4-368 ( 1166130 ),Enterobacter ( 547 ),0,0,9494,-0.14,6.96,0.11,667.14,0.00,7.27,0.00,181.99
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.10,-0.10,0.16,0.85,-0.15,-0.15,4.71,6.06
Bacteria,Pseudomonas mendocina ( 300 ),Pseudomonas ( 286 ),0,0,651,-0.28,0.55,0.77,657.19,-0.24,0.45,0.16,229.28
Caudovirales (dsDNA phages),Enterobacteria phage HK140 ( 1147143 ),Lambdalikevirus ( 186765 ),0,1,0,53.81,-0.10,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Pseudomonas putida ( 303 ),Pseudomonas ( 286 ),0,0,651,-0.38,0.55,0.60,657.19,-0.31,0.45,0.19,229.28
Bacteria,Chlamydia trachomatis ( 813 ),Chlamydia ( 810 ),0,0,0,34.66,-0.13,0.03,0.03,-0.34,-0.36,0.27,0.27
Bacteria,Shewanella putrefaciens ( 24 ),Shewanella ( 22 ),0,1,-1,0.30,-0.12,2.11,2.74,0.89,-0.26,0.47,0.55
Bacteria,Salmonella sp. TC67 ( 203839 ),Salmonella ( 590 ),0,2,1,100.00,-0.08,0.03,2.69,0.00,0.46,0.00,2.00
Bacteria,Enterococcus faecalis ( 1351 ),Enterococcus ( 1350 ),0,1,-1,0.36,-0.14,3.84,4.90,0.31,-0.08,1.59,1.81
Bacteria,Porphyromonas cangingivalis ( 36874 ),Porphyromonas ( 836 ),0,2,0,98.01,-0.09,0.03,2.88,-0.11,-0.03,0.03,3.01
Caudovirales (dsDNA phages),Enterobacterial phage mEp390 ( 1147158 ),Lambdalikevirus ( 186765 ),0,2,0,100.00,-0.10,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Vibrio metschnikovii ( 28172 ),Vibrio ( 662 ),0,1,0,50.36,-0.21,0.03,0.16,0.00,-0.43,0.00,0.16
Bacteria,Bacteroides sp. ( 29523 ),Bacteroides ( 816 ),0,10,-1,100.00,-0.05,0.11,5.92,0.00,-0.22,0.00,3.07
Bacteria,Vibrio sp. TC68 ( 203842 ),Vibrio ( 662 ),0,2,0,100.00,-0.21,0.03,0.16,0.00,-0.43,0.00,0.16
Bacteria,Enterobacter asburiae ( 61645 ),Enterobacter ( 547 ),0,0,9494,-0.17,6.96,0.19,667.14,-0.24,7.27,0.25,181.99
Bacteria,Cronobacter universalis ( 535744 ),Cronobacter ( 413496 ),0,2,0,100.00,-0.28,0.03,0.52,0.00,-0.09,0.00,0.71
Bacteria,Mycoplasma agalactiae ( 2110 ),Mycoplasma ( 2093 ),0,5,1,99.00,-0.17,0.05,0.30,0.00,3.54,0.00,0.60
Bacteria,Serratia sp. PM2-P2-17 ( 403775 ),Serratia ( 613 ),-1,2,0,100.00,-0.37,0.03,0.85,0.00,-0.31,0.00,0.68
Bacteria,Ruegeria lacuscaerulensis ( 55218 ),Ruegeria ( 97050 ),-1,2,0,94.35,-0.44,0.03,0.05,0.00,0.00,0.00,0.00
Bacteria,Eubacterium barkeri ( 1528 ),Eubacterium ( 1730 ),-1,5,0,100.00,-0.34,0.05,0.11,0.00,-0.27,0.00,0.14
Bacteria,Enterobacter cloacae ( 550 ),Enterobacter ( 547 ),-3,0,9494,-0.12,6.96,3.40,667.14,-0.16,7.27,0.60,181.99
